lsoa_code,lsoa_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
E01020135,North Devon 013C,20,16,20,25,15,14,14,18,22,27,11,17,17,21,15,22,19,16,20,19,12,17,15,15,14,25,15,17,22,13,20,24,25,20,16,16,22,16,25,20,12,22,13,7,15,16,17,11,27,19,26,17,26,18,20,25,23,18,27,20,19,24,32,24,20,19,21,23,18,28,21,25,22,33,24,17,16,23,17,9,13,13,11,16,15,10,10,4,6,9
E01020136,North Devon 013D,46,32,21,29,35,25,26,35,24,30,41,20,34,27,34,21,20,21,21,18,15,25,22,22,23,31,47,26,27,26,27,29,30,26,25,23,36,34,30,33,25,32,25,21,21,24,20,25,31,32,24,31,23,31,33,26,30,31,35,35,29,15,23,44,31,32,29,33,39,29,34,25,33,38,28,20,33,27,25,17,22,26,26,13,16,13,22,11,13,9
E01020137,North Devon 013E,26,20,16,21,14,29,17,25,14,37,15,35,15,17,16,15,19,27,19,9,15,15,18,12,19,27,28,14,29,27,24,26,25,31,22,17,21,23,28,19,22,24,18,24,14,20,24,21,29,14,13,24,21,21,29,28,33,19,27,37,34,42,28,20,21,21,30,28,19,22,18,30,21,22,22,17,18,24,13,19,15,19,8,14,24,12,13,3,11,9
E01020138,North Devon 014C,15,14,27,14,23,23,27,29,22,36,21,26,25,32,24,34,31,24,28,20,19,21,19,25,17,22,10,16,17,21,32,21,17,26,18,21,22,26,15,33,26,23,24,14,25,21,23,32,36,36,32,42,40,30,45,39,48,56,39,39,57,44,36,41,44,43,56,38,35,25,24,33,37,36,41,47,31,27,38,25,26,22,16,25,15,23,7,9,19,14
E01020139,North Devon 007D,21,16,19,15,22,17,21,22,27,18,23,19,21,20,13,16,20,13,10,10,10,14,13,12,18,12,16,13,15,18,15,10,23,19,23,18,15,27,18,28,20,21,15,22,18,18,15,14,12,17,17,24,17,25,19,29,14,23,24,17,19,22,13,21,13,13,14,15,15,14,13,12,16,13,18,10,6,22,11,2,12,9,6,4,2,6,7,5,5,5
E01020140,North Devon 008C,8,21,18,14,15,12,8,10,17,9,13,15,17,14,14,15,16,8,8,9,13,10,10,6,17,7,11,13,16,11,12,17,16,13,17,17,18,9,9,7,18,9,15,15,8,13,11,14,12,17,14,14,24,23,29,17,12,17,13,20,18,22,13,13,16,14,16,17,21,22,27,15,16,25,17,23,19,16,17,8,13,15,14,7,6,10,6,7,5,3
E01020141,North Devon 008D,14,38,34,22,31,29,26,26,33,33,31,36,25,26,25,17,18,22,17,16,21,20,25,22,19,28,26,26,36,34,30,28,30,32,37,27,19,21,20,24,22,30,22,33,12,16,17,12,24,30,30,31,26,21,21,17,20,17,17,22,15,20,27,14,15,17,12,21,11,23,13,19,17,16,12,6,11,8,14,4,10,9,9,1,6,6,4,3,1,0
E01020142,South Hams 006A,25,32,33,38,39,42,42,35,46,38,41,38,35,32,31,33,23,32,37,28,18,12,21,17,18,15,20,22,26,27,34,45,37,31,37,25,33,38,35,35,38,26,29,31,16,26,23,29,38,42,26,25,32,37,36,44,50,41,44,42,51,40,38,49,36,49,37,36,39,38,38,31,33,28,37,25,28,16,22,20,17,12,10,14,18,17,11,13,5,8
E01020143,South Hams 006B,13,27,20,31,16,25,34,14,36,38,27,16,22,23,23,24,23,20,24,17,13,10,13,21,15,17,17,18,15,13,23,26,22,28,29,22,18,23,38,24,28,34,34,25,40,18,27,25,29,35,37,24,42,46,44,46,58,51,38,41,45,62,39,50,57,35,37,48,48,32,43,39,34,41,23,30,19,18,28,12,18,19,11,12,15,11,9,7,5,4
E01020144,South Hams 001A,11,13,15,12,13,20,12,14,6,15,17,11,20,13,16,11,19,15,14,15,20,14,13,14,14,21,7,14,19,19,16,21,18,14,25,28,11,25,10,18,20,18,34,13,11,17,25,14,25,24,18,21,30,31,37,21,26,23,25,30,26,25,19,20,22,18,18,18,17,21,8,21,17,13,12,13,12,8,5,5,5,4,2,2,1,2,3,0,1,2
E01020145,South Hams 001B,20,20,15,22,15,18,19,18,27,24,22,24,21,32,26,23,30,20,13,12,9,12,13,20,22,18,16,25,25,31,19,24,29,28,14,21,20,13,25,19,13,24,11,19,16,19,22,18,34,27,28,22,36,38,44,35,47,29,31,39,34,30,29,23,26,26,31,19,31,34,22,28,32,29,29,20,21,30,18,16,10,19,12,11,10,9,10,11,10,9
E01020146,South Hams 001C,10,12,13,12,13,11,12,11,13,11,9,12,17,10,9,9,7,11,2,10,8,11,14,21,19,19,18,20,15,19,19,10,25,20,13,14,13,23,14,9,16,13,20,8,10,11,13,20,18,13,23,13,16,26,26,19,23,23,17,25,25,19,18,14,17,16,14,10,10,15,11,12,9,14,14,10,20,7,7,5,7,6,11,7,6,3,3,7,4,8
E01020147,South Hams 008A,10,14,14,21,14,27,24,15,31,14,23,25,20,14,28,17,14,13,15,7,7,8,13,11,19,17,16,14,19,15,11,14,22,17,21,10,20,20,16,20,10,21,15,18,23,21,21,21,19,31,26,27,36,37,32,33,33,42,36,44,48,45,40,30,40,33,45,42,35,38,35,40,49,42,43,26,28,20,27,15,23,14,23,12,11,18,5,10,5,7
E01020148,South Hams 002A,4,11,8,8,4,10,7,13,2,14,7,13,2,11,13,14,12,8,12,12,3,12,8,5,12,6,10,5,8,6,12,13,10,12,7,2,9,12,14,11,10,14,14,9,10,10,10,11,18,13,12,20,12,20,23,24,20,22,27,23,32,29,23,19,26,18,9,12,15,14,12,15,26,24,25,19,17,11,12,10,14,9,13,12,1,8,0,6,2,5
E01020149,South Hams 001D,15,7,15,12,14,16,12,15,11,18,24,21,14,27,16,18,14,13,10,11,10,10,15,16,9,13,15,13,12,27,11,24,22,17,15,21,11,9,14,13,12,18,18,11,15,16,22,20,33,18,24,17,24,23,23,27,22,21,23,21,19,23,13,18,20,17,23,9,18,26,16,22,16,24,18,6,14,13,14,8,14,4,5,7,3,3,8,7,9,0
E01020150,South Hams 006C,13,14,19,26,20,24,20,17,29,19,23,18,22,26,23,22,33,28,26,24,16,10,17,19,16,14,10,9,15,14,14,10,12,19,21,16,16,17,21,18,23,34,23,25,32,28,20,17,33,36,39,38,33,32,26,35,39,41,26,32,25,24,35,30,40,42,22,34,36,32,40,24,31,42,38,29,29,23,13,22,9,10,13,16,12,12,13,12,12,8
E01020151,South Hams 007A,0,9,10,6,7,8,7,3,6,6,12,13,7,10,6,12,6,8,11,4,1,4,5,7,7,3,9,6,8,7,13,3,10,6,3,13,7,10,9,9,7,11,10,14,5,9,9,12,16,19,17,15,15,20,27,18,23,28,30,29,22,29,28,36,39,29,34,39,39,32,26,35,39,44,45,32,27,31,28,24,20,28,21,20,16,12,9,12,11,8
E01020152,South Hams 007B,4,3,1,1,3,1,6,0,1,5,2,5,5,6,7,7,8,7,8,11,6,7,12,18,7,9,5,8,9,10,12,11,4,14,6,6,17,7,6,7,3,8,8,7,12,12,12,12,20,12,15,16,24,16,22,25,30,20,28,25,32,36,20,27,30,25,24,30,28,35,31,25,24,29,33,22,21,22,17,18,10,20,12,22,9,9,13,9,10,10
E01020153,South Hams 004A,5,5,5,5,4,9,2,2,7,10,2,4,5,8,6,9,8,9,4,8,11,8,5,5,1,9,6,4,3,5,10,6,5,12,4,5,6,8,5,3,5,16,8,9,10,13,9,16,11,12,14,14,15,10,17,12,18,21,25,30,32,18,27,18,25,28,32,18,26,21,28,31,21,31,29,31,31,13,17,6,15,7,9,10,6,12,4,9,4,3
E01020154,South Hams 007C,14,16,15,10,19,16,17,13,22,18,16,14,19,14,9,16,11,21,14,25,35,39,33,19,22,23,17,22,13,20,11,13,20,20,16,18,11,26,15,24,16,16,14,11,13,12,13,19,20,18,22,16,18,28,17,13,18,23,25,22,16,18,24,18,15,17,10,17,11,8,9,7,8,5,11,18,11,8,7,6,4,9,0,3,6,1,5,3,1,6
E01020155,South Hams 007D,10,12,15,16,7,13,19,11,21,16,9,11,11,12,7,15,14,15,10,16,8,13,15,7,17,12,8,12,17,12,13,15,19,15,11,21,11,14,9,11,10,9,7,11,11,16,3,11,15,15,13,13,18,21,21,19,10,20,11,16,13,14,12,13,8,14,15,17,14,14,10,16,13,13,18,11,12,8,9,2,8,6,7,4,3,5,5,5,4,3
E01020156,South Hams 004B,14,10,21,13,21,12,23,29,25,30,27,27,22,20,28,23,22,18,15,16,16,12,15,10,20,10,16,20,9,14,12,25,26,21,16,19,15,19,16,16,20,19,27,22,34,38,20,32,29,23,33,40,27,30,44,34,38,36,43,46,33,33,25,36,34,31,37,25,36,40,31,38,39,32,45,22,37,25,24,18,22,16,12,10,17,11,12,10,11,10
E01020157,South Hams 002B,20,20,22,19,26,23,28,27,25,31,19,31,23,29,21,31,30,29,16,14,17,12,14,23,27,20,27,7,23,29,21,17,12,29,30,14,22,26,25,26,26,27,22,23,22,25,33,33,33,31,38,29,30,46,38,43,53,53,38,47,50,40,36,44,49,43,33,43,43,32,46,27,36,52,32,25,37,35,26,17,20,15,19,16,10,7,14,6,5,6
E01020158,South Hams 008B,15,12,23,15,17,14,25,17,23,37,25,23,26,16,21,21,10,22,21,22,7,15,11,17,14,15,15,24,18,19,10,22,22,15,25,18,13,14,23,22,22,22,22,26,16,17,25,44,22,26,26,30,27,23,36,40,27,34,34,38,39,32,44,38,23,35,24,38,28,26,29,32,28,43,26,20,23,24,28,14,6,8,10,10,9,10,8,9,8,5
E01020159,South Hams 008C,12,17,11,19,22,19,18,21,15,16,23,23,19,23,20,16,15,16,14,9,8,9,12,6,9,5,12,11,10,18,9,15,21,11,15,19,21,13,12,28,15,15,24,21,20,17,21,21,22,24,33,17,21,17,30,21,23,28,31,22,36,18,28,27,35,25,23,17,23,17,20,27,25,25,25,24,24,9,8,11,8,8,14,10,11,5,6,4,7,7
E01020160,South Hams 002C,28,23,29,30,27,30,25,35,28,28,32,30,21,22,27,26,31,30,17,18,20,20,19,24,29,30,21,29,23,39,29,35,31,32,31,37,22,30,19,34,25,30,38,23,20,32,26,29,28,31,23,30,36,43,40,45,59,34,51,46,49,47,57,31,38,31,32,21,25,22,26,30,24,33,26,16,20,7,16,9,17,15,17,6,11,6,3,7,2,1
E01020161,South Hams 005A,16,17,14,25,18,27,22,23,23,24,30,22,44,28,30,35,25,24,23,25,16,28,15,30,17,28,22,32,16,28,24,26,30,22,26,29,23,26,35,26,25,23,16,15,35,23,30,30,34,35,22,26,30,33,35,38,44,23,36,36,38,32,36,27,29,23,32,21,39,28,21,32,35,41,30,29,29,32,28,26,20,26,20,27,25,11,22,17,19,14
E01020162,South Hams 005B,16,11,16,9,20,20,22,15,18,35,29,21,25,19,24,26,30,22,16,15,17,11,18,16,9,19,18,16,8,19,18,16,20,16,22,20,21,16,18,24,14,20,23,20,19,24,25,21,26,28,30,24,30,30,19,22,32,21,24,26,23,21,17,35,21,27,11,15,19,20,17,18,12,23,15,15,16,20,9,6,8,5,3,7,2,4,0,1,1,2
E01020163,South Hams 005C,14,13,18,13,17,32,15,19,21,19,27,27,20,26,23,25,23,29,21,18,17,16,8,18,11,19,19,14,13,13,15,28,21,16,16,11,24,19,19,19,15,17,22,17,22,22,34,25,26,28,26,26,30,20,44,28,37,37,26,25,25,32,20,22,27,32,24,30,22,18,27,19,16,27,27,12,13,18,14,14,19,13,10,9,11,6,4,4,2,3
E01020164,South Hams 005D,6,10,5,16,16,14,15,19,15,18,24,17,16,17,18,20,13,15,16,15,10,19,13,16,25,16,16,12,14,15,8,11,16,12,17,15,10,16,17,20,25,17,21,15,21,25,11,12,21,22,19,12,33,18,27,30,21,30,29,23,17,25,23,26,15,21,10,17,18,18,25,16,22,22,17,17,14,16,14,9,9,9,7,4,5,6,6,1,4,4
E01020165,South Hams 005E,10,19,8,5,11,14,17,13,25,15,18,18,16,19,28,16,17,25,16,8,7,12,18,17,10,16,10,14,21,22,21,12,16,17,17,16,22,22,22,22,16,10,10,14,5,10,19,21,25,19,17,32,30,20,20,20,28,26,29,33,16,26,23,11,22,11,12,18,19,17,23,15,17,9,13,15,10,17,15,9,9,7,5,6,1,3,2,2,1,2
E01020166,South Hams 005F,4,10,9,20,14,14,21,7,18,16,9,17,19,16,19,15,22,12,20,10,11,12,14,10,16,10,17,10,14,9,15,11,12,16,21,19,20,14,17,18,20,17,14,12,18,16,16,14,20,16,19,24,29,20,29,26,29,28,16,21,19,16,25,16,21,23,20,16,24,9,11,22,16,31,25,18,15,9,10,14,19,9,9,8,11,9,7,6,1,4
E01020167,South Hams 005G,27,24,20,17,30,21,23,20,21,26,30,21,24,20,25,18,18,23,16,10,16,19,10,17,19,28,27,21,25,27,16,29,33,29,41,27,25,26,19,25,16,15,12,28,18,11,24,13,20,17,32,31,17,21,32,26,26,21,22,25,18,21,25,15,19,16,19,15,17,14,15,18,15,15,11,14,9,10,9,7,5,5,4,4,7,9,5,2,1,1
E01020168,South Hams 010A,15,19,15,15,23,17,19,20,20,31,27,24,23,15,23,23,15,20,19,11,9,8,19,14,12,23,13,6,12,10,21,23,19,28,18,15,18,29,18,20,17,13,23,14,22,14,17,16,24,22,30,28,39,20,24,18,22,33,27,32,27,26,27,29,31,24,24,27,26,44,30,37,26,36,40,24,33,25,25,27,17,19,22,15,21,20,17,24,15,12
E01020169,South Hams 010B,9,15,11,16,15,15,20,17,20,26,20,22,27,29,26,33,28,31,33,13,17,9,24,28,21,19,23,28,12,32,29,28,19,24,18,29,27,29,23,24,19,21,31,21,23,34,29,30,25,27,37,39,33,32,25,32,50,39,34,33,40,31,33,29,27,37,26,25,29,31,27,24,18,35,29,29,27,16,14,20,15,15,25,6,9,16,11,6,9,5
E01020170,South Hams 004C,10,11,22,22,13,26,19,26,28,25,19,21,21,20,26,23,25,30,25,17,14,10,17,11,13,10,12,17,14,22,20,18,17,16,26,21,25,23,16,27,21,25,20,28,18,18,28,31,27,30,29,38,35,38,21,38,40,45,44,35,45,45,39,38,34,32,40,34,36,40,46,36,46,41,43,30,35,32,27,19,26,19,23,16,23,9,13,9,10,8
E01020171,South Hams 009A,7,7,6,9,8,17,13,15,11,14,16,22,15,21,18,11,17,15,14,7,9,7,6,5,11,19,5,11,9,15,7,11,2,7,4,4,9,9,18,23,13,10,15,21,17,18,19,26,18,28,16,17,19,26,21,32,23,28,29,37,47,41,33,26,41,31,27,30,38,33,37,40,22,42,38,36,44,31,39,19,17,22,17,20,24,17,13,10,11,8
E01020172,South Hams 012A,18,19,22,29,16,18,21,14,17,24,23,17,14,16,20,11,17,15,20,10,18,10,16,19,18,12,14,19,18,26,23,15,19,20,24,24,17,17,22,18,21,13,20,26,19,19,15,23,24,17,26,27,27,30,32,31,21,30,39,35,29,33,43,35,31,26,28,24,33,37,28,30,35,47,38,29,23,22,33,19,14,17,21,14,17,11,12,11,2,7
E01020173,South Hams 012B,3,7,4,2,6,6,8,7,1,9,11,5,4,6,2,10,9,5,7,9,5,11,6,11,5,9,5,8,8,14,9,10,10,5,9,5,9,9,11,5,7,19,7,10,10,6,11,10,9,12,18,15,18,21,10,16,15,20,18,21,32,26,16,35,30,24,20,25,30,13,16,21,18,24,29,28,21,23,21,26,18,18,12,12,12,14,8,4,5,8
E01020174,South Hams 011A,7,13,10,16,6,11,16,13,9,14,16,19,15,12,11,17,21,10,12,7,13,11,14,8,9,10,16,12,9,19,11,8,11,9,14,12,4,9,11,7,16,13,15,14,14,20,13,14,16,16,21,22,19,23,29,23,21,25,22,40,26,36,35,23,34,28,32,30,31,26,20,36,35,38,42,30,27,17,15,10,16,16,16,20,16,10,11,11,10,8
E01020175,South Hams 011B,6,9,18,13,13,15,15,21,18,10,17,21,13,11,23,20,17,22,18,6,8,6,13,13,13,10,7,9,10,7,12,12,13,17,11,18,13,14,12,13,24,14,21,13,10,23,16,20,28,21,22,19,36,28,32,34,26,40,39,46,34,39,47,37,32,42,32,39,36,39,39,44,52,49,45,38,42,32,32,29,33,29,26,25,20,18,20,18,9,7
E01020176,South Hams 002D,4,6,6,6,11,1,7,5,8,6,10,14,11,15,11,15,8,14,8,7,5,5,6,8,7,17,14,11,5,14,4,4,4,16,8,9,9,8,10,6,10,8,12,9,10,14,9,12,13,15,9,20,24,23,25,20,16,29,20,26,19,16,16,20,21,18,19,18,17,18,15,24,23,31,17,14,14,16,9,13,10,3,5,5,7,20,8,6,13,6
E01020177,South Hams 002E,11,8,7,11,14,17,9,22,20,19,13,11,19,19,25,12,18,23,15,16,11,13,17,11,14,12,11,9,15,15,8,16,14,11,15,16,11,9,11,8,20,12,17,17,14,13,16,19,18,20,23,20,20,28,21,20,20,20,28,23,33,21,30,15,13,14,25,16,16,32,20,19,34,31,24,22,22,20,14,12,12,9,16,9,12,12,14,4,4,5
E01020178,South Hams 011C,12,11,19,12,17,15,18,18,12,30,24,17,21,12,19,21,19,18,19,13,7,8,10,15,13,10,9,18,25,10,11,12,12,13,12,20,13,19,22,10,18,18,20,20,21,24,21,9,13,26,28,28,26,26,32,40,32,29,35,37,33,37,29,32,38,36,30,38,29,34,44,53,39,41,50,35,39,30,37,25,28,27,17,18,16,14,19,10,15,8
E01020179,South Hams 012C,5,9,11,17,15,12,11,14,20,21,14,15,22,25,13,19,15,17,24,17,11,11,9,18,18,10,5,8,11,12,13,14,17,12,13,19,18,18,14,18,14,18,15,16,15,18,22,19,17,27,29,26,33,22,19,38,21,29,34,33,30,41,39,33,37,36,37,35,29,31,32,32,42,38,46,21,25,38,18,29,24,25,23,20,24,18,20,18,13,8
E01020180,South Hams 003A,20,30,16,26,19,21,26,29,32,24,24,25,30,29,30,23,39,34,31,15,22,20,20,23,18,23,11,18,13,17,26,27,22,28,17,18,20,26,29,31,27,25,28,29,28,22,28,25,29,38,41,36,30,33,50,32,36,48,31,39,26,33,24,32,39,31,24,22,35,36,32,35,25,34,24,32,17,23,25,23,19,16,11,12,6,7,11,12,9,12
E01020181,South Hams 003B,16,12,21,5,15,17,19,14,18,18,14,21,19,18,28,21,22,19,14,14,14,14,15,19,18,16,13,19,15,11,18,13,12,19,16,15,19,15,18,28,26,17,14,10,29,20,25,21,23,28,30,34,35,32,19,36,28,25,28,23,30,21,29,26,28,34,37,33,19,28,27,35,21,29,32,20,24,15,27,25,16,20,18,12,11,22,17,9,11,10
E01020182,South Hams 003C,14,11,20,13,16,23,19,16,18,15,20,16,29,24,29,17,27,25,16,15,14,13,17,16,16,10,20,17,13,13,22,21,28,25,18,14,23,24,13,18,21,19,17,20,27,34,23,28,19,22,22,17,22,26,28,25,13,23,30,21,20,29,23,27,23,20,21,19,16,16,14,16,8,25,17,13,10,12,9,15,4,1,9,6,6,4,5,3,1,1
E01020183,South Hams 003D,10,2,10,7,11,7,5,9,7,7,12,11,16,6,17,12,14,13,12,4,5,6,10,13,12,22,12,18,18,15,26,18,13,16,22,23,19,20,20,23,19,16,16,18,14,10,16,16,19,19,23,26,23,20,22,27,21,19,24,20,22,30,12,22,21,19,14,24,19,23,24,17,21,18,24,14,22,30,18,18,12,11,11,5,21,14,13,9,6,6
E01020184,South Hams 003E,12,15,20,16,18,9,12,15,10,11,21,14,17,20,15,14,19,10,12,9,7,7,12,21,11,16,11,14,16,16,21,14,15,17,19,14,16,22,19,22,16,15,19,16,25,18,23,18,23,27,22,32,23,23,30,34,29,33,24,26,24,35,23,34,29,27,24,27,44,20,38,33,24,32,32,20,26,29,18,14,16,14,16,13,9,8,6,5,4,4
E01020185,South Hams 009B,10,15,6,19,16,12,8,15,20,15,19,17,14,9,18,8,13,9,3,6,9,5,6,15,9,9,11,10,11,11,14,11,14,11,14,14,10,10,16,18,16,30,13,14,14,11,11,15,18,16,17,22,22,26,26,25,30,26,19,22,16,18,15,35,17,28,22,25,26,17,22,23,30,38,38,24,24,23,27,14,8,9,21,16,10,17,9,8,5,5
E01020186,South Hams 009C,5,5,5,10,9,12,7,8,4,13,8,7,6,9,14,10,7,5,11,9,5,3,13,6,9,8,4,6,4,5,7,8,5,7,7,6,10,4,6,8,16,17,17,8,14,11,4,11,11,21,11,16,20,26,30,26,26,29,22,20,20,25,18,21,32,36,37,30,20,23,35,30,25,29,37,42,25,32,27,12,28,28,14,17,19,16,6,10,9,2
E01020187,South Hams 009D,19,27,30,32,31,32,29,43,32,49,39,33,31,40,37,29,27,39,25,18,21,19,24,39,24,25,26,23,32,26,42,28,35,28,40,47,45,43,32,36,25,40,32,30,28,40,31,37,31,47,39,26,48,45,30,36,32,32,37,30,30,23,23,28,22,29,27,17,24,23,30,32,25,24,33,23,20,19,11,19,14,17,16,7,16,10,7,8,11,5
E01020188,South Hams 004D,11,22,8,16,12,22,14,16,19,25,25,17,28,27,16,24,15,11,24,11,16,9,8,16,14,16,17,13,13,19,19,17,20,21,18,24,12,18,20,20,19,29,20,17,19,21,22,17,25,25,16,27,34,33,41,40,36,51,36,31,35,49,39,45,41,32,39,45,46,48,38,37,34,42,47,35,28,29,19,18,10,11,20,15,11,12,12,2,7,8
E01020189,South Hams 010C,5,15,12,14,18,19,17,24,21,15,20,16,26,30,21,24,29,28,20,18,6,7,20,20,16,17,10,22,17,18,20,18,26,21,20,13,13,21,16,22,15,25,14,15,22,23,22,29,19,36,35,23,39,38,33,36,37,26,28,36,39,32,36,32,27,25,24,33,21,21,38,33,22,29,35,17,26,42,19,24,14,13,20,15,15,20,14,16,9,15
E01020190,South Hams 008D,10,16,16,31,22,23,23,42,33,21,34,32,39,32,35,23,38,21,22,25,8,12,16,18,15,15,20,12,16,21,19,18,12,18,16,17,27,15,21,32,27,33,34,27,24,35,28,37,23,29,32,39,29,30,39,43,43,21,44,27,40,37,28,29,37,22,28,48,31,35,36,36,36,52,53,35,38,32,24,23,22,13,24,21,14,24,10,13,7,5
E01020191,Teignbridge 013A,13,15,15,13,13,22,11,14,11,17,21,15,16,15,7,13,7,9,15,10,4,12,41,19,39,44,35,40,39,48,29,20,49,64,32,38,39,22,30,32,35,36,28,36,24,28,32,28,23,22,33,29,41,29,19,36,30,17,28,29,24,15,25,22,19,23,22,20,24,23,22,22,26,23,17,18,10,22,13,11,14,1,10,4,12,3,4,3,4,0
E01020192,Teignbridge 019A,4,9,12,9,13,8,9,10,8,8,14,8,8,7,14,13,8,23,14,13,9,5,11,10,4,13,7,15,9,7,13,11,7,8,10,7,11,7,17,8,12,10,11,6,13,11,18,16,22,24,12,23,21,21,31,19,22,23,20,29,32,29,23,32,21,31,28,22,33,25,28,25,26,36,32,27,32,15,20,27,17,15,12,17,13,12,7,14,5,3
E01020193,Teignbridge 019B,8,14,9,12,12,19,23,11,13,15,30,21,20,17,16,18,30,14,17,16,11,8,10,21,9,13,10,9,17,12,10,11,12,17,12,14,19,14,16,16,22,16,15,13,23,16,24,14,29,27,33,21,25,21,29,27,30,34,30,22,21,27,22,26,23,32,26,24,20,21,20,13,20,26,24,20,23,20,15,16,13,9,11,10,8,11,4,12,7,3
E01020194,Teignbridge 013B,15,13,12,16,16,19,15,27,13,22,16,17,10,17,18,10,11,18,12,7,7,16,9,12,16,11,20,15,7,13,13,22,14,20,20,18,25,21,12,21,14,19,14,16,19,18,29,14,24,26,22,27,25,19,21,24,24,30,21,29,32,19,18,19,24,21,19,12,19,26,24,14,18,15,22,19,14,9,11,13,10,14,9,5,5,6,6,7,2,0
E01020195,Teignbridge 017A,7,15,12,17,15,18,23,21,17,21,18,32,17,18,22,32,21,32,28,13,17,8,10,17,13,9,17,9,12,10,18,7,9,11,16,18,18,13,23,19,22,22,23,17,17,26,12,38,22,24,27,33,33,36,31,28,33,28,27,31,30,25,28,23,21,26,30,26,20,23,22,25,25,16,25,27,23,14,21,11,10,14,12,5,11,7,6,5,5,5
E01020196,Teignbridge 017B,4,16,22,17,12,9,15,22,17,21,20,22,26,18,22,23,19,29,17,19,3,10,14,12,12,16,10,9,20,10,16,20,18,26,24,18,23,19,20,15,22,20,25,28,28,12,22,22,23,24,28,29,26,24,27,35,34,20,33,19,16,23,23,22,23,19,24,26,14,26,11,20,20,27,29,15,20,24,28,17,17,9,9,9,10,9,4,4,7,4
E01020197,Teignbridge 017C,6,11,8,12,12,14,4,6,14,11,15,19,8,24,12,8,10,7,12,4,5,4,10,8,12,7,3,8,8,4,13,8,11,15,9,12,11,8,12,11,6,10,8,7,12,16,14,12,18,19,11,15,15,15,18,34,28,28,24,29,14,18,25,26,26,21,28,25,23,24,24,26,17,18,29,12,21,23,20,11,11,18,11,16,15,13,5,12,11,5
E01020198,Teignbridge 017D,14,18,18,15,12,14,15,18,18,14,15,11,19,17,20,18,11,18,19,12,15,15,14,17,10,15,15,14,6,13,10,16,12,18,15,13,14,12,22,7,20,18,16,26,16,11,9,28,20,22,24,16,20,29,20,15,20,28,17,28,18,21,14,23,16,14,18,13,17,27,22,12,17,24,20,13,8,9,16,9,8,9,5,6,9,5,5,2,1,0
E01020199,Teignbridge 017E,11,15,18,24,16,23,20,13,25,19,14,22,18,14,18,20,28,18,19,11,12,6,15,11,10,9,20,18,16,15,21,13,11,17,19,17,23,12,22,18,23,27,22,14,12,20,20,28,26,20,33,28,31,35,22,27,30,31,23,27,16,15,25,24,15,13,13,20,18,25,21,22,29,21,15,14,20,19,18,7,4,8,6,0,7,8,6,9,4,4
E01020200,Teignbridge 011A,5,6,5,4,9,7,9,6,12,10,7,8,6,6,7,7,10,5,4,4,5,5,2,6,4,1,7,3,7,9,11,3,7,5,6,12,7,11,13,11,15,9,12,6,19,11,10,5,9,12,11,10,20,13,12,22,12,22,12,23,22,25,24,12,23,18,27,25,27,31,18,28,20,29,24,9,9,14,18,10,12,13,17,8,8,9,12,5,7,7
E01020201,Teignbridge 011B,10,5,9,6,11,12,7,7,8,14,13,17,14,13,10,13,13,8,16,7,5,8,10,7,5,2,4,1,7,6,5,11,13,7,8,9,5,11,11,21,8,10,14,7,6,10,14,20,16,17,19,22,14,17,23,20,19,31,13,20,19,25,22,28,32,29,26,31,37,36,39,44,50,54,48,33,23,45,28,28,25,22,23,18,8,15,10,5,10,13
E01020202,Teignbridge 007A,19,28,28,21,26,35,33,24,21,31,25,30,20,22,30,33,27,20,9,16,14,15,14,11,19,23,21,22,25,34,29,25,29,24,20,16,16,22,25,36,18,24,25,17,18,19,22,24,33,25,26,29,27,38,34,26,29,27,24,27,46,24,20,19,33,34,25,25,40,35,30,27,40,47,58,32,49,53,27,35,24,34,24,24,20,15,18,19,18,15
E01020203,Teignbridge 004A,6,8,13,9,7,4,10,11,19,11,13,9,16,16,19,11,23,20,18,9,9,6,15,7,12,8,7,10,5,8,12,14,11,10,15,10,11,10,5,9,14,13,11,15,10,19,15,19,13,26,28,26,27,26,29,34,23,35,25,23,25,20,31,24,27,23,26,28,28,21,27,22,21,32,44,32,30,34,42,36,18,27,25,21,23,32,18,24,10,10
E01020204,Teignbridge 007B,25,18,20,16,21,18,21,15,19,23,14,18,14,13,24,13,13,19,15,14,16,14,26,13,22,26,37,19,19,38,33,18,24,25,18,25,19,27,15,14,11,28,21,12,15,18,17,29,21,33,22,27,20,18,26,35,17,25,26,23,16,17,16,16,17,11,14,13,9,14,12,12,5,16,4,11,6,11,5,4,6,3,1,1,2,1,5,2,2,2
E01020205,Teignbridge 003A,3,8,7,7,9,14,7,6,7,8,9,6,7,8,17,9,10,10,9,7,5,6,7,7,12,11,9,8,15,9,11,6,12,9,14,13,9,13,7,12,17,11,8,6,4,14,12,9,20,13,12,13,22,20,30,21,29,35,41,40,29,20,28,27,31,31,23,33,23,27,25,43,28,34,32,21,29,17,12,15,14,15,10,7,13,8,13,10,11,10
