lsoa_code,lsoa_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
E01019894,East Devon 017A,3.06,10.21,5.11,2.04,6.13,7.15,2.04,6.13,5.11,4.08,6.13,5.11,9.19,7.15,7.15,9.19,8.17,11.23,6.13,10.21,3.06,7.15,5.11,13.27,7.15,4.08,3.06,3.06,4.08,7.15,5.11,5.11,8.17,5.11,1.02,6.13,8.17,7.15,2.04,5.11,5.11,10.21,8.17,6.13,6.13,10.21,10.21,12.25,10.21,8.17,16.34,10.21,12.25,16.34,20.42,19.4,14.3,14.3,9.19,17.36,24.51,20.42,24.51,15.32,29.61,19.4,34.72,24.51,30.63,34.72,27.57,44.93,38.8,30.63,39.82,45.95,34.72,46.97,39.82,21.44,29.61,32.68,22.47,26.55,21.44,25.53,25.53,17.36,26.55,13.27
E01019895,East Devon 017B,2.04,5.11,9.19,8.17,9.19,8.17,9.19,12.25,10.21,11.23,14.3,18.38,11.23,19.4,7.15,17.36,11.23,13.27,11.23,16.34,8.17,2.04,10.21,6.13,6.13,11.23,4.08,7.15,4.08,8.17,7.15,6.13,5.11,7.15,8.17,13.27,6.13,12.25,15.32,13.27,12.25,13.27,12.25,15.32,13.27,13.27,15.32,17.36,16.34,17.36,26.55,9.19,25.53,10.21,18.38,25.53,15.32,21.44,20.42,21.44,21.44,33.7,27.57,29.61,22.47,32.68,33.7,25.53,37.78,30.63,35.74,25.53,32.68,34.72,41.87,37.78,39.82,31.66,25.53,24.51,27.57,34.72,18.38,16.34,24.51,20.42,10.21,18.38,13.27,6.13
E01019896,East Devon 017C,5.11,7.15,8.17,3.06,7.15,9.19,7.15,8.17,7.15,11.23,10.21,10.21,14.3,14.3,13.27,12.25,13.27,9.19,6.13,9.19,4.08,7.15,8.17,7.15,6.13,9.19,2.04,6.13,10.21,12.25,3.06,6.13,6.13,3.06,5.11,13.27,8.17,6.13,10.21,9.19,14.3,11.23,11.23,12.25,12.25,16.34,9.19,10.21,16.34,7.15,12.25,22.47,10.21,15.32,23.49,21.44,27.57,24.51,26.55,16.34,18.38,20.42,20.42,27.57,33.7,27.57,38.8,32.68,43.91,33.7,36.76,51.06,37.78,55.14,44.93,38.8,38.8,31.66,40.85,15.32,29.61,34.72,27.57,27.57,30.63,19.4,7.15,16.34,16.34,17.36
E01019897,East Devon 017D,12.25,7.15,11.23,14.3,14.3,14.3,23.49,19.4,30.63,14.3,23.49,20.42,19.4,18.38,28.59,13.27,27.57,24.51,15.32,16.34,12.25,11.23,12.25,15.32,6.13,20.42,13.27,12.25,15.32,10.21,12.25,13.27,13.27,15.32,14.3,9.19,18.38,24.51,17.36,13.27,19.4,30.63,18.38,15.32,23.49,15.32,27.57,22.47,27.57,21.44,35.74,28.59,30.63,27.57,25.53,24.51,15.32,20.42,24.51,14.3,13.27,20.42,22.47,30.63,15.32,31.66,13.27,19.4,19.4,26.55,19.4,13.27,27.57,22.47,24.51,15.32,14.3,22.47,11.23,15.32,15.32,13.27,8.17,6.13,10.21,4.08,7.15,6.13,8.17,7.15
E01019898,East Devon 014A,20.42,25.53,29.61,22.47,31.66,25.53,23.49,20.42,39.82,22.47,30.63,21.44,36.76,26.55,41.87,23.49,42.89,19.4,19.4,15.32,12.25,12.25,18.38,25.53,16.34,19.4,16.34,24.51,23.49,32.68,23.49,31.66,30.63,30.63,21.44,33.7,30.63,27.57,21.44,26.55,32.68,45.95,34.72,37.78,29.61,35.74,53.1,37.78,26.55,31.66,30.63,50.04,49.02,46.97,42.89,42.89,57.18,29.61,38.8,50.04,42.89,35.74,37.78,34.72,37.78,28.59,45.95,31.66,32.68,55.14,45.95,45.95,43.91,57.18,47.99,36.76,46.97,36.76,52.08,23.49,20.42,28.59,26.55,15.32,15.32,14.3,16.34,10.21,8.17,6.13
E01019899,East Devon 007A,8.17,10.21,15.32,14.3,17.36,15.32,16.34,9.19,15.32,18.38,15.32,20.42,11.23,14.3,15.32,11.23,13.27,14.3,13.27,10.21,10.21,18.38,13.27,9.19,17.36,8.17,6.13,15.32,14.3,19.4,9.19,13.27,10.21,20.42,10.21,17.36,9.19,13.27,12.25,16.34,16.34,11.23,8.17,5.11,10.21,12.25,19.4,16.34,25.53,21.44,19.4,21.44,27.57,20.42,22.47,26.55,21.44,20.42,20.42,18.38,30.63,21.44,23.49,23.49,20.42,15.32,16.34,23.49,16.34,30.63,24.51,18.38,17.36,30.63,27.57,19.4,12.25,18.38,16.34,14.3,12.25,12.25,11.23,12.25,14.3,9.19,6.13,8.17,10.21,4.08
E01019901,East Devon 009B,10.21,11.23,11.23,11.23,8.17,8.17,6.13,9.19,9.19,10.21,15.32,15.32,15.32,14.3,14.3,12.25,12.25,22.47,5.11,10.21,13.27,13.27,16.34,18.38,14.3,13.27,7.15,7.15,10.21,10.21,10.21,13.27,8.17,12.25,7.15,7.15,10.21,13.27,11.23,7.15,7.15,14.3,11.23,10.21,9.19,18.38,9.19,13.27,19.4,25.53,16.34,14.3,24.51,19.4,29.61,36.76,39.82,35.74,25.53,28.59,33.7,17.36,34.72,26.55,31.66,17.36,21.44,23.49,23.49,21.44,20.42,26.55,24.51,25.53,21.44,20.42,26.55,14.3,24.51,16.34,22.47,24.51,13.27,10.21,7.15,16.34,6.13,4.08,9.19,3.06
E01019902,East Devon 001A,17.36,26.55,16.34,26.55,22.47,24.51,25.53,21.44,18.38,29.61,26.55,24.51,25.53,18.38,19.4,28.59,18.38,18.38,18.38,10.21,5.11,18.38,17.36,13.27,13.27,18.38,19.4,16.34,21.44,29.61,27.57,18.38,25.53,32.68,16.34,21.44,14.3,16.34,18.38,31.66,19.4,33.7,24.51,15.32,12.25,20.42,20.42,21.44,34.72,27.57,32.68,31.66,50.04,34.72,56.16,47.99,43.91,45.95,37.78,32.68,34.72,33.7,33.7,33.7,32.68,37.78,25.53,32.68,25.53,18.38,18.38,32.68,29.61,40.85,46.97,27.57,37.78,40.85,31.66,27.57,21.44,21.44,17.36,17.36,20.42,13.27,7.15,19.4,7.15,12.25
E01019903,East Devon 021A,23.49,21.44,14.3,23.49,16.34,24.51,17.36,17.36,27.57,18.38,22.47,25.53,24.51,27.57,17.36,18.38,21.44,27.57,18.38,16.34,13.27,18.38,29.61,21.44,20.42,19.4,18.38,19.4,20.42,17.36,12.25,30.63,16.34,19.4,25.53,20.42,24.51,25.53,23.49,26.55,21.44,19.4,23.49,22.47,22.47,31.66,20.42,30.63,23.49,35.74,25.53,36.76,32.68,25.53,56.16,25.53,36.76,43.91,41.87,36.76,39.82,30.63,34.72,29.61,30.63,29.61,37.78,34.72,24.51,30.63,25.53,29.61,37.78,24.51,35.74,25.53,30.63,13.27,23.49,9.19,19.4,9.19,22.47,13.27,21.44,7.15,13.27,8.17,12.25,12.25
E01019904,East Devon 015A,12.25,14.3,15.32,11.23,18.38,20.42,18.38,19.4,14.3,16.34,15.32,10.21,21.44,19.4,16.34,24.51,13.27,19.4,12.25,11.23,10.21,11.23,10.21,10.21,16.34,8.17,10.21,12.25,17.36,10.21,18.38,12.25,19.4,19.4,15.32,16.34,15.32,15.32,11.23,20.42,19.4,19.4,18.38,6.13,17.36,8.17,20.42,15.32,23.49,18.38,24.51,18.38,24.51,25.53,21.44,29.61,14.3,14.3,18.38,18.38,10.21,15.32,30.63,24.51,20.42,17.36,11.23,22.47,16.34,18.38,19.4,22.47,16.34,21.44,27.57,10.21,32.68,14.3,14.3,12.25,18.38,19.4,11.23,15.32,7.15,15.32,11.23,5.11,4.08,3.06
E01019905,East Devon 015B,16.34,8.17,12.25,17.36,20.42,17.36,19.4,29.61,18.38,13.27,29.61,18.38,22.47,20.42,16.34,28.59,15.32,14.3,14.3,8.17,7.15,10.21,11.23,20.42,18.38,19.4,11.23,14.3,16.34,7.15,6.13,16.34,13.27,18.38,24.51,22.47,16.34,18.38,15.32,20.42,22.47,34.72,18.38,26.55,15.32,16.34,20.42,30.63,25.53,22.47,20.42,29.61,35.74,22.47,43.91,35.74,22.47,33.7,25.53,31.66,44.93,39.82,28.59,34.72,27.57,31.66,34.72,31.66,31.66,25.53,31.66,31.66,32.68,36.76,27.57,22.47,30.63,21.44,20.42,19.4,16.34,13.27,15.32,8.17,15.32,8.17,8.17,6.13,3.06,8.17
E01019906,East Devon 015C,8.17,13.27,25.53,10.21,11.23,18.38,19.4,17.36,17.36,20.42,22.47,15.32,11.23,14.3,15.32,8.17,14.3,10.21,14.3,12.25,7.15,7.15,11.23,18.38,13.27,19.4,11.23,13.27,14.3,14.3,14.3,23.49,19.4,13.27,16.34,22.47,21.44,12.25,11.23,22.47,26.55,19.4,28.59,23.49,18.38,14.3,14.3,14.3,15.32,21.44,10.21,19.4,14.3,19.4,24.51,13.27,38.8,30.63,23.49,20.42,26.55,16.34,25.53,23.49,24.51,27.57,22.47,24.51,15.32,19.4,22.47,17.36,35.74,16.34,25.53,15.32,16.34,15.32,16.34,12.25,5.11,11.23,12.25,7.15,13.27,9.19,8.17,7.15,9.19,4.08
E01019907,East Devon 015D,10.21,14.3,9.19,13.27,11.23,14.3,12.25,13.27,13.27,18.38,14.3,10.21,11.23,9.19,10.21,11.23,13.27,16.34,14.3,5.11,9.19,4.08,8.17,12.25,9.19,11.23,12.25,11.23,9.19,9.19,9.19,14.3,20.42,20.42,19.4,11.23,19.4,9.19,12.25,13.27,17.36,11.23,17.36,10.21,16.34,10.21,20.42,21.44,7.15,22.47,15.32,18.38,22.47,18.38,15.32,15.32,23.49,19.4,23.49,17.36,24.51,19.4,29.61,23.49,32.68,25.53,13.27,27.57,18.38,23.49,24.51,23.49,26.55,28.59,35.74,20.42,22.47,26.55,33.7,26.55,26.55,22.47,18.38,15.32,23.49,19.4,10.21,9.19,9.19,12.25
E01019908,East Devon 016A,19.4,21.44,23.49,22.47,22.47,26.55,21.44,17.36,22.47,26.55,26.55,28.59,27.57,31.66,19.4,28.59,20.42,21.44,21.44,11.23,22.47,14.3,17.36,16.34,30.63,23.49,19.4,16.34,13.27,21.44,25.53,22.47,21.44,26.55,24.51,28.59,28.59,25.53,29.61,24.51,25.53,20.42,28.59,18.38,13.27,21.44,25.53,27.57,32.68,26.55,22.47,22.47,32.68,31.66,28.59,21.44,24.51,21.44,23.49,21.44,19.4,31.66,25.53,16.34,12.25,15.32,18.38,15.32,16.34,14.3,15.32,17.36,16.34,13.27,10.21,11.23,10.21,7.15,9.19,8.17,8.17,2.04,9.19,2.04,6.13,2.04,7.15,4.08,2.04,1.02
E01019909,East Devon 016B,6.13,4.08,11.23,8.17,11.23,10.21,24.51,19.4,13.27,15.32,28.59,12.25,18.38,20.42,20.42,18.38,21.44,17.36,10.21,17.36,16.34,6.13,10.21,15.32,10.21,16.34,7.15,9.19,14.3,11.23,5.11,12.25,10.21,13.27,8.17,13.27,15.32,9.19,14.3,24.51,23.49,13.27,14.3,16.34,25.53,17.36,15.32,34.72,16.34,25.53,31.66,27.57,30.63,32.68,32.68,20.42,26.55,26.55,19.4,25.53,19.4,12.25,37.78,33.7,27.57,29.61,29.61,35.74,44.93,35.74,24.51,47.99,38.8,45.95,38.8,32.68,45.95,21.44,33.7,28.59,23.49,18.38,16.34,23.49,15.32,16.34,9.19,6.13,11.23,7.15
E01019910,East Devon 016C,9.19,12.25,10.21,10.21,13.27,16.34,14.3,21.44,17.36,24.51,23.49,21.44,29.61,26.55,20.42,26.55,19.4,26.55,27.57,11.23,17.36,15.32,13.27,14.3,12.25,12.25,16.34,9.19,6.13,15.32,8.17,9.19,20.42,13.27,8.17,18.38,13.27,12.25,17.36,14.3,23.49,15.32,24.51,25.53,18.38,20.42,29.61,17.36,27.57,29.61,23.49,30.63,13.27,36.76,20.42,35.74,23.49,22.47,13.27,20.42,19.4,36.76,18.38,27.57,31.66,23.49,20.42,26.55,24.51,30.63,26.55,31.66,30.63,31.66,24.51,20.42,27.57,18.38,20.42,22.47,11.23,13.27,10.21,11.23,5.11,16.34,6.13,11.23,5.11,2.04
E01019911,East Devon 016D,7.15,10.21,7.15,9.19,8.17,9.19,15.32,9.19,12.25,10.21,13.27,8.17,12.25,5.11,14.3,6.13,14.3,14.3,7.15,9.19,10.21,10.21,11.23,7.15,10.21,10.21,8.17,9.19,10.21,19.4,12.25,11.23,13.27,14.3,10.21,10.21,14.3,17.36,9.19,15.32,11.23,4.08,12.25,12.25,8.17,8.17,10.21,6.13,15.32,19.4,17.36,26.55,14.3,21.44,25.53,25.53,26.55,23.49,17.36,26.55,26.55,20.42,30.63,29.61,24.51,31.66,26.55,34.72,36.76,40.85,27.57,31.66,36.76,44.93,39.82,36.76,44.93,33.7,28.59,24.51,25.53,25.53,16.34,17.36,18.38,30.63,16.34,10.21,18.38,7.15
E01019912,East Devon 020A,5.11,6.13,5.11,9.19,5.11,7.15,13.27,2.04,10.21,14.3,12.25,5.11,14.3,13.27,12.25,8.17,17.36,10.21,15.32,10.21,10.21,6.13,16.34,16.34,13.27,2.04,13.27,12.25,13.27,9.19,15.32,10.21,16.34,11.23,4.08,9.19,13.27,4.08,9.19,12.25,18.38,14.3,17.36,18.38,23.49,5.11,15.32,20.42,21.44,22.47,19.4,30.63,28.59,23.49,29.61,19.4,30.63,14.3,23.49,23.49,30.63,31.66,25.53,20.42,29.61,25.53,29.61,33.7,27.57,27.57,25.53,41.87,43.91,42.89,27.57,19.4,41.87,25.53,26.55,20.42,27.57,17.36,18.38,21.44,13.27,16.34,16.34,10.21,13.27,17.36
E01019913,East Devon 020B,3.06,2.04,2.04,7.15,6.13,7.15,7.15,1.02,3.06,7.15,4.08,6.13,9.19,10.21,11.23,8.17,18.38,14.3,11.23,7.15,9.19,9.19,12.25,4.08,6.13,9.19,6.13,4.08,8.17,7.15,10.21,9.19,5.11,8.17,4.08,8.17,9.19,4.08,4.08,11.23,6.13,7.15,7.15,14.3,10.21,11.23,21.44,17.36,16.34,14.3,21.44,23.49,14.3,16.34,20.42,20.42,18.38,19.4,29.61,20.42,22.47,28.59,24.51,35.74,24.51,34.72,16.34,31.66,24.51,41.87,34.72,46.97,46.97,47.99,62.29,45.95,37.78,57.18,47.99,34.72,36.76,30.63,25.53,31.66,33.7,45.95,26.55,36.76,26.55,24.51
E01019914,East Devon 020C,15.32,29.61,26.55,25.53,26.55,18.38,30.63,39.82,42.89,26.55,37.78,44.93,41.87,30.63,27.57,24.51,34.72,23.49,18.38,14.3,21.44,27.57,16.34,23.49,20.42,19.4,18.38,27.57,23.49,27.57,36.76,28.59,34.72,24.51,27.57,29.61,27.57,28.59,17.36,31.66,28.59,34.72,21.44,26.55,30.63,34.72,26.55,36.76,30.63,34.72,30.63,32.68,27.57,37.78,33.7,31.66,30.63,32.68,37.78,26.55,32.68,39.82,34.72,38.8,31.66,29.61,24.51,25.53,33.7,26.55,20.42,27.57,41.87,36.76,42.89,26.55,38.8,24.51,27.57,21.44,16.34,14.3,18.38,15.32,17.36,14.3,17.36,12.25,8.17,8.17
E01019915,East Devon 020D,9.19,12.25,13.27,6.13,17.36,12.25,12.25,13.27,18.38,13.27,12.25,25.53,24.51,21.44,17.36,19.4,19.4,23.49,13.27,14.3,6.13,8.17,9.19,12.25,9.19,17.36,17.36,12.25,15.32,6.13,9.19,18.38,14.3,8.17,10.21,9.19,18.38,14.3,21.44,10.21,8.17,12.25,26.55,15.32,17.36,27.57,13.27,23.49,14.3,25.53,20.42,17.36,28.59,17.36,30.63,22.47,27.57,32.68,26.55,21.44,20.42,25.53,40.85,29.61,39.82,28.59,34.72,25.53,22.47,23.49,27.57,25.53,44.93,23.49,26.55,29.61,42.89,36.76,41.87,15.32,28.59,28.59,22.47,10.21,23.49,22.47,12.25,31.66,18.38,24.51
E01019916,East Devon 019A,25.53,13.27,16.34,21.44,15.32,27.57,16.34,24.51,14.3,17.36,23.49,14.3,15.32,22.47,13.27,14.3,21.44,23.49,21.44,13.27,26.55,21.44,25.53,32.68,38.8,34.72,26.55,32.68,32.68,41.87,31.66,33.7,29.61,26.55,34.72,26.55,33.7,21.44,30.63,29.61,25.53,32.68,31.66,31.66,27.57,27.57,32.68,27.57,21.44,30.63,42.89,30.63,36.76,31.66,26.55,19.4,27.57,30.63,24.51,30.63,27.57,23.49,24.51,15.32,20.42,19.4,17.36,19.4,20.42,21.44,22.47,14.3,13.27,24.51,13.27,17.36,17.36,13.27,3.06,16.34,8.17,5.11,8.17,13.27,5.11,4.08,4.08,5.11,4.08,4.08
E01019917,East Devon 019B,11.23,11.23,8.17,13.27,12.25,15.32,15.32,17.36,20.42,22.47,18.38,15.32,24.51,21.44,18.38,21.44,14.3,17.36,21.44,8.17,20.42,17.36,19.4,15.32,11.23,19.4,11.23,23.49,18.38,8.17,18.38,17.36,10.21,11.23,11.23,16.34,13.27,22.47,27.57,21.44,14.3,26.55,31.66,17.36,14.3,27.57,24.51,22.47,21.44,25.53,26.55,17.36,35.74,25.53,16.34,29.61,18.38,29.61,26.55,26.55,17.36,29.61,24.51,22.47,17.36,15.32,21.44,18.38,17.36,13.27,22.47,27.57,23.49,20.42,9.19,11.23,21.44,7.15,8.17,11.23,11.23,8.17,11.23,3.06,7.15,4.08,4.08,6.13,2.04,5.11
E01019918,East Devon 019C,16.34,7.15,3.06,6.13,10.21,12.25,9.19,8.17,11.23,14.3,16.34,15.32,6.13,21.44,18.38,14.3,13.27,14.3,15.32,21.44,15.32,16.34,17.36,23.49,27.57,17.36,16.34,22.47,16.34,21.44,21.44,17.36,28.59,9.19,22.47,17.36,14.3,20.42,12.25,26.55,19.4,23.49,10.21,12.25,13.27,22.47,22.47,26.55,24.51,19.4,27.57,22.47,32.68,37.78,29.61,27.57,35.74,25.53,38.8,29.61,28.59,30.63,32.68,23.49,34.72,19.4,27.57,21.44,28.59,17.36,18.38,38.8,29.61,24.51,42.89,22.47,14.3,11.23,12.25,10.21,15.32,15.32,16.34,10.21,14.3,8.17,4.08,9.19,6.13,6.13
E01019919,East Devon 019D,20.42,16.34,19.4,19.4,17.36,21.44,14.3,14.3,23.49,20.42,17.36,14.3,23.49,16.34,14.3,21.44,14.3,19.4,19.4,20.42,12.25,20.42,22.47,15.32,15.32,28.59,16.34,21.44,14.3,21.44,24.51,38.8,32.68,22.47,29.61,27.57,28.59,36.76,16.34,24.51,18.38,19.4,10.21,25.53,29.61,30.63,20.42,19.4,33.7,17.36,33.7,20.42,22.47,27.57,28.59,27.57,29.61,16.34,22.47,35.74,16.34,14.3,19.4,26.55,20.42,22.47,14.3,17.36,26.55,17.36,15.32,18.38,17.36,19.4,13.27,12.25,14.3,8.17,12.25,16.34,13.27,7.15,7.15,7.15,10.21,11.23,4.08,9.19,10.21,2.04
E01019920,East Devon 018A,18.38,15.32,20.42,20.42,21.44,24.51,20.42,23.49,11.23,23.49,30.63,24.51,23.49,22.47,9.19,13.27,14.3,13.27,12.25,12.25,14.3,16.34,15.32,18.38,11.23,12.25,24.51,22.47,25.53,29.61,18.38,24.51,19.4,18.38,20.42,24.51,14.3,17.36,24.51,26.55,23.49,15.32,19.4,18.38,11.23,10.21,15.32,19.4,22.47,19.4,17.36,25.53,17.36,31.66,17.36,18.38,20.42,34.72,31.66,36.76,24.51,27.57,31.66,16.34,26.55,26.55,23.49,26.55,13.27,12.25,22.47,20.42,13.27,19.4,22.47,9.19,12.25,13.27,12.25,9.19,9.19,5.11,5.11,9.19,6.13,3.06,9.19,4.08,4.08,1.02
E01019921,East Devon 018B,8.17,10.21,10.21,14.3,24.51,28.59,12.25,26.55,15.32,30.63,28.59,23.49,20.42,26.55,16.34,12.25,16.34,18.38,14.3,7.15,13.27,14.3,28.59,14.3,13.27,11.23,9.19,13.27,11.23,15.32,14.3,10.21,13.27,12.25,16.34,14.3,17.36,16.34,16.34,14.3,20.42,23.49,31.66,17.36,18.38,17.36,16.34,21.44,28.59,30.63,22.47,26.55,31.66,18.38,31.66,30.63,17.36,25.53,29.61,23.49,14.3,22.47,19.4,20.42,16.34,24.51,13.27,25.53,18.38,23.49,20.42,20.42,18.38,26.55,31.66,14.3,19.4,7.15,11.23,7.15,12.25,18.38,11.23,11.23,5.11,9.19,6.13,7.15,7.15,7.15
E01019922,East Devon 018C,9.19,6.13,11.23,11.23,13.27,15.32,13.27,27.57,23.49,24.51,25.53,18.38,21.44,20.42,20.42,17.36,24.51,26.55,16.34,17.36,12.25,16.34,23.49,18.38,16.34,20.42,11.23,8.17,14.3,13.27,20.42,12.25,14.3,11.23,21.44,12.25,15.32,15.32,16.34,16.34,26.55,11.23,20.42,17.36,19.4,21.44,22.47,22.47,26.55,21.44,22.47,28.59,26.55,25.53,26.55,19.4,37.78,25.53,23.49,24.51,16.34,17.36,13.27,20.42,12.25,17.36,23.49,19.4,20.42,22.47,19.4,24.51,14.3,15.32,20.42,14.3,21.44,17.36,12.25,14.3,13.27,7.15,12.25,11.23,12.25,8.17,4.08,6.13,6.13,4.08
E01019923,East Devon 018D,9.19,12.25,7.15,13.27,12.25,17.36,17.36,17.36,19.4,20.42,6.13,19.4,11.23,10.21,17.36,18.38,10.21,11.23,19.4,14.3,14.3,16.34,9.19,8.17,17.36,7.15,8.17,11.23,9.19,16.34,8.17,9.19,13.27,19.4,10.21,15.32,14.3,11.23,17.36,18.38,14.3,8.17,20.42,16.34,12.25,21.44,16.34,26.55,18.38,17.36,20.42,23.49,17.36,16.34,14.3,13.27,23.49,26.55,23.49,16.34,21.44,13.27,12.25,5.11,14.3,22.47,20.42,16.34,19.4,11.23,21.44,17.36,15.32,23.49,14.3,12.25,17.36,8.17,13.27,14.3,8.17,15.32,15.32,5.11,6.13,10.21,4.08,8.17,3.06,3.06
E01019924,East Devon 018E,16.34,18.38,18.38,24.51,19.4,26.55,19.4,20.42,20.42,18.38,21.44,10.21,13.27,16.34,11.23,15.32,15.32,6.13,11.23,7.15,15.32,15.32,12.25,20.42,27.57,19.4,23.49,16.34,24.51,14.3,19.4,16.34,19.4,22.47,15.32,24.51,15.32,10.21,17.36,25.53,16.34,18.38,26.55,22.47,20.42,14.3,18.38,21.44,18.38,18.38,19.4,16.34,26.55,18.38,23.49,19.4,20.42,26.55,20.42,21.44,23.49,30.63,20.42,19.4,23.49,16.34,18.38,12.25,21.44,12.25,14.3,11.23,16.34,22.47,16.34,14.3,11.23,9.19,11.23,9.19,7.15,6.13,6.13,3.06,8.17,4.08,1.02,6.13,0.0,1.02
E01019925,East Devon 004A,13.27,11.23,15.32,15.32,14.3,19.4,22.47,12.25,18.38,22.47,18.38,19.4,10.21,19.4,18.38,15.32,12.25,18.38,11.23,16.34,5.11,9.19,10.21,18.38,11.23,11.23,15.32,13.27,15.32,17.36,12.25,15.32,23.49,12.25,15.32,14.3,8.17,17.36,13.27,14.3,17.36,28.59,17.36,16.34,17.36,22.47,16.34,14.3,22.47,24.51,21.44,21.44,19.4,24.51,14.3,26.55,20.42,20.42,22.47,15.32,13.27,12.25,15.32,4.08,18.38,13.27,12.25,14.3,11.23,17.36,8.17,13.27,19.4,14.3,19.4,16.34,23.49,11.23,12.25,6.13,4.08,8.17,7.15,4.08,8.17,5.11,6.13,4.08,2.04,3.06
E01019927,East Devon 002A,13.27,9.19,16.34,8.17,21.44,14.3,13.27,19.4,17.36,16.34,16.34,17.36,20.42,15.32,19.4,13.27,12.25,11.23,11.23,16.34,10.21,15.32,13.27,15.32,15.32,17.36,13.27,16.34,10.21,17.36,14.3,10.21,12.25,14.3,20.42,18.38,15.32,18.38,16.34,12.25,17.36,17.36,6.13,12.25,13.27,21.44,13.27,13.27,18.38,8.17,25.53,27.57,16.34,8.17,13.27,15.32,22.47,12.25,13.27,14.3,10.21,12.25,15.32,19.4,14.3,10.21,21.44,15.32,20.42,10.21,23.49,20.42,11.23,13.27,25.53,12.25,17.36,11.23,14.3,11.23,8.17,8.17,15.32,12.25,17.36,11.23,11.23,5.11,8.17,7.15
E01019928,East Devon 003A,13.27,16.34,17.36,16.34,21.44,18.38,16.34,12.25,16.34,16.34,11.23,17.36,11.23,16.34,24.51,14.3,21.44,22.47,8.17,11.23,11.23,12.25,20.42,17.36,22.47,18.38,16.34,11.23,16.34,20.42,26.55,13.27,14.3,13.27,19.4,16.34,14.3,13.27,14.3,12.25,18.38,14.3,18.38,17.36,18.38,18.38,23.49,20.42,14.3,17.36,24.51,29.61,16.34,27.57,24.51,24.51,20.42,28.59,24.51,19.4,20.42,23.49,26.55,22.47,21.44,11.23,11.23,13.27,19.4,13.27,13.27,18.38,13.27,15.32,20.42,14.3,11.23,11.23,17.36,11.23,9.19,6.13,9.19,10.21,8.17,8.17,6.13,1.02,2.04,5.11
E01019929,East Devon 003B,12.25,12.25,15.32,10.21,12.25,12.25,14.3,14.3,22.47,13.27,13.27,14.3,18.38,9.19,16.34,16.34,18.38,19.4,7.15,13.27,12.25,12.25,14.3,17.36,16.34,21.44,14.3,13.27,12.25,20.42,18.38,17.36,16.34,22.47,19.4,14.3,20.42,16.34,14.3,14.3,24.51,14.3,17.36,11.23,14.3,15.32,18.38,21.44,24.51,19.4,12.25,18.38,25.53,25.53,29.61,20.42,29.61,14.3,20.42,16.34,19.4,11.23,16.34,12.25,15.32,18.38,19.4,16.34,10.21,21.44,16.34,15.32,13.27,13.27,17.36,10.21,11.23,20.42,8.17,10.21,10.21,8.17,20.42,14.3,7.15,8.17,9.19,6.13,4.08,3.06
E01019930,East Devon 003C,12.25,16.34,11.23,13.27,12.25,14.3,16.34,14.3,9.19,16.34,15.32,11.23,14.3,7.15,21.44,8.17,9.19,9.19,15.32,14.3,10.21,9.19,10.21,12.25,17.36,18.38,17.36,20.42,12.25,20.42,14.3,14.3,15.32,10.21,22.47,10.21,10.21,15.32,17.36,10.21,16.34,11.23,14.3,12.25,11.23,23.49,14.3,21.44,23.49,13.27,21.44,11.23,20.42,16.34,21.44,30.63,15.32,11.23,20.42,16.34,13.27,21.44,20.42,24.51,15.32,19.4,24.51,14.3,25.53,21.44,19.4,27.57,18.38,25.53,32.68,24.51,28.59,20.42,21.44,13.27,14.3,15.32,11.23,12.25,20.42,14.3,15.32,9.19,8.17,7.15
E01019931,East Devon 003D,10.21,12.25,6.13,10.21,12.25,16.34,5.11,13.27,10.21,10.21,6.13,9.19,9.19,14.3,8.17,9.19,12.25,17.36,6.13,4.08,8.17,10.21,10.21,12.25,8.17,9.19,12.25,3.06,5.11,7.15,10.21,7.15,7.15,8.17,11.23,9.19,8.17,12.25,9.19,14.3,12.25,11.23,7.15,7.15,13.27,11.23,13.27,16.34,18.38,15.32,18.38,17.36,19.4,16.34,22.47,20.42,27.57,17.36,17.36,19.4,16.34,20.42,19.4,14.3,17.36,14.3,20.42,13.27,24.51,22.47,18.38,25.53,21.44,20.42,21.44,14.3,19.4,22.47,15.32,13.27,7.15,22.47,15.32,17.36,9.19,12.25,4.08,10.21,10.21,8.17
E01019932,East Devon 002B,17.36,19.4,15.32,15.32,15.32,19.4,16.34,6.13,12.25,21.44,10.21,12.25,16.34,13.27,17.36,15.32,13.27,12.25,10.21,12.25,17.36,12.25,12.25,20.42,30.63,17.36,25.53,23.49,20.42,17.36,18.38,27.57,13.27,25.53,20.42,24.51,11.23,22.47,11.23,23.49,11.23,13.27,20.42,12.25,14.3,24.51,16.34,19.4,21.44,24.51,29.61,23.49,24.51,14.3,31.66,27.57,25.53,22.47,29.61,24.51,26.55,13.27,24.51,17.36,22.47,14.3,15.32,18.38,15.32,16.34,19.4,21.44,27.57,28.59,34.72,20.42,20.42,22.47,14.3,24.51,12.25,11.23,19.4,26.55,18.38,6.13,8.17,15.32,8.17,5.11
