lsoa_code,lsoa_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
E01022109,Cheltenham 012D,1,3,7,5,5,7,9,13,8,12,10,13,16,17,6,18,14,21,8,6,3,5,6,10,5,1,2,2,2,2,1,6,1,2,0,9,9,9,13,10,12,7,13,10,13,11,17,13,21,16,11,13,12,11,13,11,18,13,11,19,11,14,9,7,5,9,9,7,4,15,8,11,8,9,9,4,4,12,7,8,11,2,7,3,7,6,5,6,2,1
E01022110,Cheltenham 012E,4,5,3,18,7,6,7,9,13,13,8,15,18,15,11,11,9,11,5,1,1,3,5,3,5,4,3,4,7,8,8,3,6,3,9,12,14,8,4,6,13,15,17,16,15,14,17,19,16,10,8,13,10,9,14,14,16,8,11,9,5,3,13,6,8,5,0,7,5,9,6,7,2,13,4,9,4,9,7,4,4,6,1,2,2,3,3,1,2,3
E01022111,Cheltenham 012F,3,10,7,7,5,7,12,13,12,11,18,11,13,15,13,15,13,10,10,4,6,4,4,5,4,5,5,1,4,4,1,6,6,6,9,8,11,9,10,6,13,13,9,9,11,17,11,15,15,16,13,16,18,6,18,11,11,12,14,3,6,11,13,8,5,9,7,6,4,10,6,3,4,9,13,10,7,6,5,6,4,7,4,5,1,4,7,8,5,6
E01022112,Cheltenham 012G,3,8,8,3,8,6,8,9,12,12,16,13,12,12,17,12,8,8,9,4,3,5,5,7,3,3,4,3,5,2,3,5,6,5,0,8,9,9,12,11,8,10,12,10,10,14,12,9,15,15,12,9,14,13,10,6,11,10,7,8,10,10,3,4,12,8,5,8,7,8,6,2,7,0,8,7,8,7,6,2,3,3,4,4,3,6,11,3,2,3
E01022113,Cheltenham 014A,3,4,6,6,7,3,9,6,6,14,16,3,14,17,12,15,17,11,7,6,0,6,3,6,3,4,4,2,3,1,2,2,4,4,2,10,11,10,4,9,4,9,11,8,10,17,15,16,7,20,11,9,18,11,14,9,15,14,9,21,9,10,17,10,14,11,14,15,14,9,5,16,17,11,13,10,10,20,16,13,13,9,19,8,5,9,9,3,8,6
E01022114,Cheltenham 014B,1,7,8,9,4,6,3,4,6,7,8,15,9,18,16,12,15,10,10,9,5,4,8,4,9,5,5,0,2,3,1,4,6,1,6,5,11,5,7,5,8,16,13,11,10,19,12,11,11,18,12,15,13,13,10,20,15,11,12,13,11,9,9,10,13,6,8,9,6,17,8,12,12,13,10,10,8,9,5,10,12,8,4,10,7,9,11,7,9,4
E01022115,Cheltenham 014C,2,10,5,4,7,3,9,8,6,7,7,10,6,6,8,8,8,7,2,3,2,3,6,4,7,9,9,8,12,10,10,12,7,13,8,9,6,8,11,14,13,9,6,10,5,7,8,13,16,8,8,9,15,16,16,14,16,15,14,16,11,11,7,10,8,12,11,12,9,13,15,12,11,10,22,16,10,15,3,5,7,12,6,4,7,1,4,4,1,2
E01022116,Cheltenham 009A,0,5,3,1,5,1,2,4,2,8,4,6,12,20,31,27,40,27,23,6,5,5,8,18,15,19,16,11,11,18,12,13,8,10,7,13,6,6,6,2,7,8,8,12,12,7,11,5,0,7,7,7,6,8,7,8,7,2,6,1,9,6,4,4,2,4,6,8,9,3,1,8,7,7,1,5,6,4,3,4,3,13,2,0,4,1,2,3,3,6
E01022117,Cheltenham 009B,3,3,2,2,2,4,2,5,2,1,0,5,0,2,5,4,2,1,3,3,4,9,20,23,30,27,16,29,15,12,17,17,13,6,11,15,7,7,3,10,4,7,4,7,9,5,14,5,11,7,7,8,5,10,7,11,11,13,9,6,11,9,6,6,9,3,10,11,9,5,4,11,7,10,13,8,7,9,9,7,6,4,8,9,3,8,9,8,2,10
E01022118,Cheltenham 014D,4,10,7,5,9,6,10,6,11,6,10,7,11,11,16,10,10,7,6,5,0,2,5,8,8,7,3,4,8,4,8,4,6,10,6,7,8,11,22,9,11,7,11,9,10,11,16,9,10,14,6,16,14,21,11,12,20,15,6,9,8,11,7,10,5,14,11,11,5,7,10,8,7,8,5,3,8,7,8,4,6,4,6,3,2,3,4,2,4,2
E01022119,Cheltenham 009C,9,6,8,9,5,3,7,5,7,5,6,4,7,6,7,8,16,11,7,3,2,3,5,3,5,6,6,9,10,8,3,10,6,11,12,10,7,11,7,10,8,10,5,9,12,8,8,8,7,23,11,16,18,7,12,16,10,15,9,11,9,4,8,7,8,7,9,6,9,3,5,11,2,5,2,3,5,7,5,2,1,3,4,1,0,7,1,3,1,1
E01022120,Cheltenham 005A,10,15,8,9,6,7,13,10,17,10,8,14,14,17,16,7,10,11,7,12,8,17,13,11,19,12,9,11,8,8,16,11,14,12,17,22,10,11,14,19,7,12,8,13,9,8,7,11,11,8,10,9,9,13,12,8,11,14,9,8,7,11,8,5,8,8,8,8,4,6,6,1,3,5,4,1,4,5,3,1,1,3,4,4,3,5,3,0,3,2
E01022121,Cheltenham 005B,17,16,16,15,18,12,22,19,17,16,27,16,12,7,11,10,8,12,5,9,14,12,13,9,19,9,5,14,18,22,16,12,22,11,20,18,18,19,16,16,18,18,7,16,9,8,13,8,13,15,9,11,14,14,8,8,5,8,17,11,5,7,11,11,6,3,5,3,6,2,4,2,7,2,9,3,4,1,4,4,2,5,3,3,1,1,4,2,1,4
E01022122,Cheltenham 003A,9,15,6,7,9,16,12,10,11,13,10,12,5,9,7,10,9,9,15,5,9,10,12,8,10,8,9,9,11,9,18,8,17,9,7,15,16,13,13,9,11,5,14,13,2,13,10,3,15,9,11,8,12,7,12,12,6,10,6,8,9,8,11,8,5,10,2,9,5,6,7,3,2,8,4,3,2,3,3,7,4,5,3,2,6,4,7,2,6,4
E01022123,Cheltenham 010D,14,17,8,10,11,6,13,15,7,9,13,6,6,8,12,10,5,7,12,5,11,5,8,16,11,17,18,18,14,14,13,14,22,22,8,14,27,15,12,18,14,11,12,11,15,9,13,6,22,18,8,12,16,18,20,13,17,14,11,21,13,17,12,14,7,13,16,9,9,12,6,7,9,17,11,13,8,5,8,8,11,13,7,3,6,5,5,5,5,2
E01022124,Cheltenham 009D,3,2,2,1,3,2,5,3,1,2,0,0,4,2,8,5,4,0,4,1,8,8,11,16,10,12,14,17,11,18,11,5,12,8,7,12,11,5,4,4,5,6,5,8,8,3,4,6,7,5,9,8,12,13,7,7,9,7,7,3,7,5,5,5,6,1,7,6,9,9,7,3,10,13,10,10,1,9,6,7,4,0,3,4,6,11,7,2,6,8
E01022125,Cheltenham 009E,3,4,4,6,3,4,3,3,5,2,5,4,3,6,6,9,3,5,3,3,7,5,12,6,9,6,15,8,9,7,7,6,4,7,9,5,4,4,8,9,8,5,5,7,9,7,5,7,9,12,6,5,4,4,17,14,9,16,10,15,13,7,4,11,3,3,8,9,6,0,7,2,4,6,11,4,7,1,8,5,5,7,3,6,6,5,2,5,6,0
E01022126,Cheltenham 009F,4,5,6,3,2,2,5,2,0,1,4,2,4,2,3,3,3,1,2,2,10,10,12,16,22,25,24,17,13,22,19,12,14,15,14,10,8,7,8,13,8,3,13,4,12,8,17,8,9,6,7,6,7,13,6,4,10,9,12,8,8,6,7,7,5,6,8,4,4,4,9,5,4,8,5,7,5,8,5,1,4,3,3,3,5,3,2,4,1,3
E01022127,Cheltenham 009G,0,3,3,0,0,2,5,6,1,1,4,18,69,74,83,67,75,88,70,7,6,11,30,21,19,24,20,21,18,13,11,18,11,9,11,8,7,6,10,9,13,3,6,6,5,9,5,7,6,6,6,0,6,6,5,10,0,5,6,8,10,4,6,5,4,3,3,10,5,6,5,9,3,6,3,5,7,7,6,0,8,2,3,5,2,4,2,3,2,3
E01022128,Cheltenham 015A,8,10,2,9,10,16,13,12,7,10,10,12,6,14,12,6,14,3,7,2,3,2,10,7,5,5,3,3,0,5,4,5,4,7,8,5,7,13,14,12,14,11,10,8,6,12,16,17,11,15,16,10,10,16,8,9,8,15,14,7,13,10,11,14,10,11,8,15,13,8,10,9,15,15,12,7,12,10,4,2,6,8,6,9,5,2,6,9,3,3
E01022129,Cheltenham 015B,13,16,6,18,22,12,19,24,21,19,17,6,19,11,21,14,15,16,9,5,3,4,5,11,5,6,7,4,1,9,4,6,7,5,14,6,24,24,22,20,14,20,17,18,12,15,11,21,14,22,18,17,22,22,20,17,16,23,22,14,9,18,13,13,16,13,17,15,19,9,13,14,14,25,13,19,9,8,17,14,14,16,11,6,13,14,12,14,9,8
E01022130,Cheltenham 015C,5,8,5,11,9,16,7,13,15,7,11,6,5,6,6,15,10,8,6,3,3,3,9,12,6,2,4,6,5,8,11,15,6,11,12,8,12,8,8,13,19,12,6,15,12,9,8,12,14,13,9,14,12,13,15,18,18,11,9,13,8,9,12,8,10,10,13,9,12,9,9,10,15,7,10,7,6,7,6,8,5,7,5,4,3,3,6,10,8,8
E01022131,Cheltenham 006A,8,9,14,13,11,8,13,8,18,10,14,14,11,11,4,4,3,10,6,1,6,5,11,5,13,13,10,12,8,12,11,15,9,16,8,9,10,8,10,6,8,10,9,8,14,13,5,7,13,5,9,9,12,5,12,9,7,10,11,7,6,8,4,8,8,6,7,5,8,6,2,9,8,3,7,4,3,7,2,6,3,0,5,3,5,3,3,5,2,3
E01022132,Cheltenham 006B,11,9,7,10,12,12,10,11,10,3,8,17,6,11,11,8,6,10,5,7,7,9,13,6,8,8,9,8,6,10,12,5,11,20,8,14,7,16,7,6,12,14,14,15,10,11,9,10,8,6,7,9,13,16,15,10,11,16,10,12,10,6,8,10,6,8,10,11,7,5,6,11,6,7,3,5,5,11,5,5,6,1,1,4,2,2,3,1,1,1
E01022133,Cheltenham 006C,9,3,7,13,8,4,12,10,19,9,12,14,18,20,9,10,10,11,12,4,9,9,11,9,6,7,9,8,8,14,7,7,10,11,13,8,7,20,16,19,10,10,17,9,8,7,13,12,8,11,9,6,9,13,5,9,8,12,10,6,10,5,7,8,5,5,8,5,5,6,4,1,6,4,6,4,5,2,3,3,3,3,3,1,2,0,1,0,2,1
E01022134,Cheltenham 006D,9,8,9,7,10,11,4,9,6,10,9,10,7,10,9,6,6,10,9,10,3,1,7,11,10,9,9,8,8,15,15,6,18,9,6,10,14,17,12,17,9,12,9,12,10,7,18,8,11,16,9,9,8,10,4,15,13,12,10,4,7,7,11,12,15,9,9,15,7,13,9,6,10,9,7,16,4,4,8,8,11,4,8,4,3,5,4,2,3,2
E01022135,Cheltenham 011A,5,6,6,4,5,4,8,8,11,19,19,14,18,24,28,20,26,25,19,6,3,3,7,4,3,6,3,2,3,1,4,0,4,7,9,11,3,9,10,8,7,8,5,8,7,14,13,10,10,14,12,11,9,4,18,12,10,7,11,4,10,5,9,14,8,11,8,11,9,8,8,19,7,12,15,8,10,7,12,8,6,6,12,10,6,6,8,6,7,9
E01022136,Cheltenham 011B,9,3,3,8,2,7,5,2,4,6,5,2,1,3,6,3,4,5,4,4,3,4,3,7,10,9,10,6,10,13,10,8,15,8,10,10,7,10,6,5,6,13,7,5,7,3,4,10,9,8,6,10,10,13,14,12,13,4,6,7,10,8,8,2,14,7,8,5,9,10,7,13,10,12,11,8,15,11,9,11,12,6,11,11,10,8,14,6,7,8
E01022137,Cheltenham 011C,2,4,6,3,4,5,3,6,7,6,5,3,7,7,4,2,8,7,3,5,4,10,9,9,15,18,24,16,10,8,11,13,13,7,6,9,9,9,7,11,3,2,12,5,4,4,15,14,6,10,7,19,16,15,13,10,9,15,10,8,14,10,12,6,9,7,9,8,6,6,11,6,15,15,16,3,9,11,11,5,7,6,10,7,7,7,2,6,7,5
E01022138,Cheltenham 011D,3,5,4,3,6,4,6,6,9,9,9,7,9,9,9,2,7,11,29,20,14,14,5,4,11,10,9,2,9,9,6,7,4,10,8,3,6,5,7,7,7,8,10,14,9,6,5,12,12,8,12,13,7,16,12,14,14,22,14,13,14,10,10,14,12,12,9,10,6,9,4,10,8,13,10,8,9,9,12,12,7,10,11,6,4,8,6,6,3,2
E01022139,Cheltenham 004A,5,9,10,13,7,14,6,6,10,15,18,6,8,8,7,7,2,3,50,69,49,18,10,9,10,8,5,5,9,7,9,11,15,13,13,12,18,9,12,8,17,9,13,10,7,6,4,8,11,10,4,8,7,8,10,11,6,6,13,8,15,14,5,14,11,7,9,15,14,14,8,5,10,15,15,7,12,9,6,5,6,9,8,9,5,6,5,5,1,7
E01022140,Cheltenham 008D,8,11,5,8,6,2,7,7,3,3,8,5,10,4,6,5,4,5,3,5,5,2,3,4,9,4,12,9,15,3,15,15,8,14,7,12,12,8,8,9,10,15,10,4,7,18,7,9,8,8,16,5,3,7,9,7,12,15,10,14,6,11,5,9,9,10,5,14,6,6,6,12,5,11,9,9,13,10,5,8,13,8,4,6,5,14,5,12,1,8
E01022141,Cheltenham 008E,3,4,2,1,0,3,0,3,5,0,5,4,0,4,1,4,6,6,7,5,5,19,11,21,26,18,17,20,13,12,15,14,12,7,6,14,4,2,5,6,7,5,7,1,11,4,3,12,10,11,7,9,11,8,13,9,9,11,7,15,9,9,5,8,9,7,8,7,6,6,11,12,11,7,5,11,5,6,4,4,4,7,5,1,1,3,1,3,2,1
E01022142,Cheltenham 008F,6,4,8,5,10,5,7,3,3,2,6,5,5,5,9,3,0,5,4,5,15,13,14,18,15,17,18,19,14,16,26,21,14,15,15,11,13,13,7,9,14,6,14,7,6,9,12,11,5,6,12,6,8,11,13,6,7,8,8,6,6,6,8,5,7,4,5,6,5,6,4,8,6,5,6,3,2,3,4,2,3,4,2,1,2,5,1,3,2,3
E01022143,Cheltenham 002A,5,9,15,13,13,9,6,7,14,8,4,6,14,10,10,9,8,5,77,109,25,12,10,12,4,13,5,8,6,13,11,14,11,15,12,12,11,9,10,9,17,14,10,12,6,8,6,11,9,10,4,14,8,14,10,11,10,15,6,14,15,12,11,10,8,16,15,14,17,15,12,17,20,15,25,17,15,12,10,21,6,16,6,9,6,10,3,6,4,6
E01022144,Cheltenham 002B,10,7,4,10,11,8,9,10,8,9,3,7,11,5,5,2,7,5,4,5,4,7,7,5,4,14,6,6,3,12,15,8,6,11,14,11,13,12,10,8,11,10,5,7,5,8,8,9,10,10,10,4,10,6,8,9,8,17,7,11,9,11,9,9,7,4,4,7,10,11,9,11,14,9,12,8,9,4,10,7,11,6,4,5,11,3,6,2,5,2
E01022145,Cheltenham 002C,4,3,8,7,9,7,11,4,9,9,3,6,7,11,2,5,9,2,3,5,2,2,5,6,10,1,2,4,5,3,4,7,6,8,7,5,4,8,6,10,8,13,9,5,3,10,5,12,6,6,7,4,11,13,8,5,15,14,14,14,10,10,8,9,6,10,8,12,8,9,7,7,5,3,11,10,5,9,8,7,3,5,4,5,3,3,4,2,7,4
E01022146,Cheltenham 002D,2,5,3,8,2,4,5,7,3,3,10,5,6,3,6,5,2,3,3,0,5,0,3,8,3,6,5,4,3,7,4,2,6,3,7,11,6,5,1,4,7,14,11,10,8,10,8,8,9,11,8,7,11,11,10,10,10,14,14,6,10,11,10,12,7,9,15,8,10,15,11,11,15,16,16,12,13,16,13,9,5,11,8,6,7,8,12,6,11,5
E01022147,Cheltenham 005C,15,15,15,11,11,9,15,10,8,9,15,2,11,7,7,11,4,8,9,8,9,2,10,16,15,9,19,12,16,19,21,12,16,12,23,7,14,13,13,18,11,13,23,6,11,5,10,11,7,17,13,11,10,13,14,12,12,10,6,10,7,8,6,11,6,7,9,6,1,9,6,7,3,5,6,4,1,7,5,4,3,5,2,4,4,5,3,2,4,6
E01022148,Cheltenham 007A,2,3,5,13,2,7,10,4,9,7,5,9,11,5,6,8,5,9,1,5,3,9,7,13,11,10,11,4,15,8,13,11,12,6,6,10,13,9,11,9,9,10,9,9,9,8,7,13,13,12,11,11,10,13,15,9,14,10,12,9,11,15,5,9,10,6,5,11,7,11,8,9,8,7,5,7,6,7,5,4,4,1,8,5,6,0,7,7,1,7
E01022149,Cheltenham 007B,10,9,7,8,9,9,10,10,12,11,13,11,11,9,5,8,5,11,6,6,2,9,10,6,10,12,12,9,14,9,7,12,8,15,11,11,11,18,11,14,8,10,5,7,9,15,12,5,7,7,9,9,16,16,13,13,20,9,8,15,9,9,10,6,9,9,3,4,1,3,7,4,5,4,6,2,5,0,4,0,1,0,2,1,2,4,5,1,2,1
E01022150,Cheltenham 007C,5,11,12,9,6,4,6,7,3,9,8,10,7,7,3,8,7,1,8,8,6,13,13,10,12,10,5,19,20,15,21,10,10,11,12,18,18,15,6,7,12,11,6,9,11,10,7,10,14,8,10,8,9,20,16,8,12,5,14,5,8,12,3,10,12,8,10,8,11,6,4,7,5,5,2,7,8,5,4,3,0,3,2,4,6,2,3,4,1,4
E01022151,Cheltenham 004B,5,9,6,8,4,8,5,4,6,6,4,8,7,2,3,1,2,2,33,77,79,50,35,20,18,16,11,18,17,9,21,13,7,22,13,13,17,9,9,10,7,8,13,6,11,9,9,5,8,9,6,9,11,4,9,5,6,15,5,9,5,8,8,4,9,1,7,6,4,3,6,3,5,6,3,5,1,8,2,2,2,0,5,2,2,2,0,2,0,0
E01022152,Cheltenham 004C,8,5,4,4,6,11,11,8,13,8,7,10,6,10,6,8,10,11,1,10,30,20,13,11,7,8,7,15,9,13,13,19,7,8,11,12,10,13,6,8,17,9,7,2,9,3,9,10,6,7,12,6,10,7,2,3,6,4,8,9,6,5,3,4,4,10,6,2,6,1,3,3,2,6,3,5,0,3,0,3,1,1,4,1,0,0,4,0,2,2
E01022153,Cheltenham 004D,7,8,0,6,4,4,3,3,2,8,5,10,6,11,1,3,3,2,5,19,49,50,38,24,28,15,12,16,12,18,14,13,13,14,12,7,13,13,6,6,5,8,5,12,5,9,8,7,4,8,4,10,4,7,12,8,2,6,4,4,6,9,5,4,1,4,3,1,3,0,1,3,2,3,3,2,1,2,2,4,0,0,1,3,0,0,0,0,0,1
E01022154,Cheltenham 004E,5,6,1,5,7,4,9,1,4,5,5,5,7,2,3,3,3,1,9,47,116,97,62,33,25,13,21,15,26,7,23,15,10,14,12,12,12,19,9,6,5,10,7,5,8,7,3,6,6,7,7,7,6,9,6,5,8,4,1,8,9,5,4,6,3,8,4,3,5,5,3,2,5,3,3,5,3,1,5,1,2,3,2,2,1,0,1,0,0,1
E01022155,Cheltenham 007D,6,10,5,9,11,8,7,8,11,9,6,6,2,5,10,5,4,3,5,8,16,14,11,11,8,15,12,5,20,11,15,17,10,12,12,14,9,13,16,14,16,12,7,9,10,5,8,8,8,11,10,10,9,7,11,9,9,12,9,9,13,11,11,4,12,9,7,6,8,7,4,12,10,13,6,6,5,1,5,3,3,12,4,7,5,2,5,5,2,0
E01022156,Cheltenham 007E,21,10,9,17,11,8,11,10,13,14,11,11,13,9,6,3,9,10,11,3,14,23,13,25,24,23,16,21,14,18,27,19,18,25,22,26,22,16,15,15,11,15,14,9,13,10,8,15,12,10,7,17,8,9,8,5,13,6,8,11,10,5,7,6,5,7,3,8,9,2,2,4,4,5,4,2,3,3,3,0,0,3,1,0,3,3,2,0,4,0
E01022157,Cheltenham 005D,17,16,22,16,7,11,13,9,10,12,9,8,4,7,6,4,7,4,2,13,6,12,9,14,11,14,13,12,16,14,16,14,12,13,20,15,9,13,13,14,10,14,17,7,3,6,6,6,6,8,14,7,7,10,7,8,14,6,16,12,5,6,5,8,10,7,6,15,8,3,3,3,6,10,2,3,1,1,3,4,1,1,4,2,4,1,1,2,4,1
E01022159,Cheltenham 005E,10,11,8,7,12,7,9,12,14,20,16,14,18,14,16,8,11,13,9,6,10,10,13,3,9,11,16,8,6,7,16,12,13,24,14,11,12,6,12,14,15,19,14,12,8,15,6,12,11,16,13,8,9,11,9,10,9,10,11,12,8,4,7,7,6,10,8,13,6,4,6,8,3,4,3,9,7,4,4,6,2,2,3,2,1,1,2,2,4,1
E01022160,Cheltenham 003B,17,16,14,20,11,13,17,17,13,17,19,20,18,14,16,10,13,16,7,14,6,11,12,15,12,11,22,21,15,16,31,26,20,29,31,17,30,26,18,15,25,15,11,15,9,11,22,7,20,8,13,9,11,19,14,13,19,12,14,10,9,6,9,8,11,7,9,5,11,10,9,8,2,4,5,7,7,5,1,2,6,3,3,8,5,3,5,5,0,2
E01022161,Cheltenham 003C,6,7,15,5,12,13,15,11,12,5,2,9,10,8,11,9,9,5,3,3,3,7,8,13,10,10,15,11,14,19,13,12,16,9,13,18,15,9,19,10,13,17,10,1,9,9,13,9,7,3,8,10,5,7,4,9,10,6,6,13,9,12,3,10,7,4,8,8,5,5,4,8,2,5,12,8,7,8,6,0,4,2,1,2,0,3,1,0,0,0
E01022162,Cheltenham 003D,9,9,7,9,7,7,4,11,10,7,11,6,8,5,6,8,10,4,5,7,7,6,6,10,3,6,14,9,12,11,10,13,11,10,13,8,9,13,8,7,7,9,3,6,7,8,17,6,12,5,13,8,12,9,7,9,12,10,9,15,11,15,8,17,12,9,9,6,14,15,14,12,12,10,14,10,13,11,13,9,3,7,9,3,4,4,1,1,4,3
E01022163,Cheltenham 001A,8,11,10,11,7,9,8,10,10,8,10,6,8,10,6,6,5,11,5,7,7,8,6,9,10,5,10,8,6,10,10,9,22,14,22,15,12,12,10,11,8,11,11,9,6,14,12,7,4,13,11,11,8,6,11,9,14,6,8,11,10,12,8,7,6,6,12,5,8,17,7,6,9,6,5,8,8,5,5,2,3,6,2,10,1,0,3,0,1,1
E01022164,Cheltenham 001B,8,11,11,5,7,9,6,12,8,10,12,10,11,6,9,6,3,8,8,1,8,10,10,8,10,11,16,9,14,13,13,9,13,15,7,11,10,17,10,10,11,8,15,4,8,6,8,6,10,5,10,6,7,11,11,5,11,13,8,11,8,8,14,12,6,9,6,6,7,8,2,4,4,3,10,5,4,2,1,3,3,3,1,1,2,1,1,0,2,2
E01022165,Cheltenham 001C,2,9,5,5,9,8,6,3,4,4,8,3,7,2,4,8,1,7,3,2,5,8,2,15,4,12,8,7,9,10,10,13,14,7,12,11,11,12,5,16,8,6,13,13,8,7,8,8,4,5,6,14,13,11,11,9,14,10,11,8,14,8,10,7,9,12,11,9,12,10,7,19,8,8,10,5,5,6,9,9,9,4,5,6,7,2,4,1,1,5
E01022166,Cheltenham 001D,6,11,7,9,5,7,7,11,6,5,6,7,6,7,7,6,6,3,1,3,3,3,4,6,5,3,6,10,9,5,7,9,11,9,13,11,13,4,6,7,12,8,4,7,4,13,6,8,9,2,5,8,6,8,9,9,11,14,12,9,11,10,7,7,8,12,8,11,3,8,9,7,10,17,12,7,8,9,4,2,5,4,2,2,4,4,3,4,3,0
E01022167,Cheltenham 013A,2,2,7,6,5,11,8,4,11,8,7,10,8,2,3,6,5,7,10,0,6,3,4,6,7,5,3,0,1,3,11,6,2,2,7,5,6,3,7,10,8,8,4,6,9,9,13,7,4,10,5,9,11,7,5,10,10,9,13,8,10,10,12,12,8,10,8,13,11,12,8,8,10,16,11,12,11,5,13,13,8,9,6,5,2,6,0,3,2,2
E01022168,Cheltenham 013B,6,9,2,2,4,6,9,5,6,10,6,8,13,8,7,4,2,11,6,2,3,11,3,3,2,3,4,0,7,7,5,3,7,5,3,7,6,12,9,7,8,9,9,9,11,5,9,7,6,5,5,4,7,9,4,11,9,16,8,7,2,5,5,5,8,6,6,5,4,6,3,15,3,14,14,5,6,7,13,6,4,5,8,8,2,2,4,3,3,1
E01022169,Cheltenham 013C,5,8,13,8,9,10,11,9,15,17,10,10,9,5,15,9,10,7,10,7,5,5,4,1,3,1,10,3,7,11,10,16,13,14,6,10,13,10,11,13,10,10,18,11,8,9,13,9,15,11,9,8,18,10,7,10,10,8,6,19,10,9,6,7,4,6,4,9,6,7,16,11,11,10,12,7,6,8,3,5,4,5,5,8,8,2,4,3,10,6
E01022170,Cheltenham 013D,6,7,9,8,7,4,4,3,9,5,6,5,5,9,8,11,7,9,11,2,3,9,6,5,1,11,7,7,9,8,5,8,7,6,13,13,6,7,8,10,11,7,11,5,9,11,10,9,9,18,11,13,8,11,9,15,18,12,18,13,16,12,8,11,6,7,5,4,11,6,2,4,6,9,7,5,6,4,4,6,5,4,4,5,5,2,4,2,1,4
E01022171,Cheltenham 013E,5,6,6,8,6,7,6,14,8,4,5,13,10,9,8,9,7,9,6,3,5,5,2,6,4,8,10,7,10,10,9,4,5,16,8,9,9,10,10,3,9,9,14,9,8,11,7,10,10,10,13,10,8,12,12,7,18,12,16,11,13,9,5,9,11,13,9,6,5,9,9,9,7,11,1,4,5,0,3,5,3,2,2,1,0,0,2,2,1,1
E01022172,Cheltenham 013F,3,7,4,6,5,7,2,4,8,5,4,5,4,4,6,5,4,6,9,4,7,4,9,4,6,5,2,0,6,3,5,9,11,3,7,10,9,6,6,8,8,13,4,6,9,11,8,10,13,7,11,13,7,12,13,15,10,12,8,19,14,10,15,6,11,6,12,13,8,8,8,7,10,13,17,11,14,17,10,14,4,12,12,7,14,15,5,7,5,7
E01022173,Cheltenham 013G,5,6,7,5,13,9,14,6,7,7,7,5,12,11,9,2,6,8,16,3,0,2,4,8,6,10,2,8,12,16,11,11,10,13,13,11,12,13,10,7,7,14,11,6,12,9,6,14,2,8,12,8,8,7,9,11,11,8,8,8,6,6,6,5,6,7,7,6,7,5,7,4,5,10,12,8,9,8,3,6,5,2,6,5,5,3,3,1,3,0
E01022174,Cheltenham 011E,5,7,9,3,10,3,5,12,9,9,4,10,7,10,6,5,4,7,2,0,5,5,1,9,3,8,5,8,4,1,8,7,8,9,12,12,9,9,8,13,12,13,9,9,8,11,6,10,10,9,10,11,5,13,6,12,9,11,9,12,10,7,8,5,3,8,6,5,5,5,5,8,12,17,6,9,9,11,5,8,8,8,8,5,8,6,7,4,3,0
E01022175,Cotswold 005A,3,1,5,6,7,9,4,5,7,8,15,10,9,9,7,12,4,12,2,5,10,5,9,2,5,8,13,7,8,7,2,5,7,12,5,13,13,8,7,5,5,15,13,12,9,8,8,14,12,16,15,12,18,20,18,14,24,18,17,17,18,16,18,14,17,15,17,18,14,17,17,9,11,11,19,8,9,12,8,11,2,3,2,7,1,3,3,6,5,0
E01022176,Cotswold 011A,4,4,9,12,4,9,11,12,7,11,8,3,12,15,12,7,7,11,11,7,4,4,4,10,2,3,5,6,5,4,6,9,6,8,9,8,7,8,12,26,10,14,11,10,12,12,13,15,12,17,15,13,21,18,18,18,24,22,18,22,20,13,17,11,10,19,19,19,12,17,7,9,16,15,12,10,11,5,4,9,6,7,6,6,1,4,5,2,1,3
E01022177,Cotswold 002A,3,2,3,5,5,6,2,6,7,4,11,7,6,6,9,6,11,12,5,4,4,4,4,7,5,9,9,5,7,6,7,5,9,5,8,7,6,8,10,9,6,7,6,13,1,9,8,11,9,10,15,18,13,21,12,23,20,14,20,23,18,17,12,15,16,16,23,17,15,9,19,21,19,19,19,15,15,13,12,10,8,16,19,17,10,13,16,14,15,11
E01022178,Cotswold 002B,1,2,11,6,7,2,1,0,5,7,9,5,10,11,11,8,8,6,3,5,4,4,7,7,3,3,3,6,2,2,2,6,10,4,4,6,7,9,9,7,6,4,8,11,5,4,10,11,14,11,10,12,10,18,8,11,10,12,9,9,13,11,9,5,13,11,13,9,8,5,8,13,10,9,14,12,11,10,9,10,9,3,8,1,4,3,1,3,4,5
E01022179,Cotswold 001A,4,6,12,5,12,7,5,7,9,11,11,12,13,8,12,11,12,11,6,2,8,3,7,6,6,4,7,12,11,5,5,5,8,7,9,9,5,8,3,16,9,9,9,13,18,9,23,13,12,12,17,15,19,28,19,17,21,28,23,13,20,26,22,20,12,12,16,13,19,12,12,15,12,26,15,16,14,13,8,9,7,4,11,11,10,5,4,4,3,7
